Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Category,Category Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Growth rate (over previous period),Growth rate (over previous period) Footnote,Percentage of total world,Percentage of total world Footnote,Percentage of total trade in services,Percentage of total trade in services Footnote
2010,203,"Czechia",0000,"World",02,"Exports",SICT,"ICT services",1743.035,,-4.79557,,0.581481,,7.95063,
2010,204,"Benin",0000,"World",01,"Imports",SICT,"ICT services",43.551,,125.96897,,,,8.45325,
2010,204,"Benin",0000,"World",02,"Exports",SICT,"ICT services",32.969,,,,0.010999,,8.74911,
2010,208,"Denmark",0000,"World",01,"Imports",SICT,"ICT services",3007.483,,,,,,5.45264,
2010,208,"Denmark",0000,"World",02,"Exports",SICT,"ICT services",2578.58,,,,0.86022,,4.18427,
2010,214,"Dominican Republic",0000,"World",01,"Imports",SICT,"ICT services",68.4,,53.70787,,,,2.64348,
2010,214,"Dominican Republic",0000,"World",02,"Exports",SICT,"ICT services",227.6,,48.08068,,0.075928,,4.1727,
2010,218,"Ecuador",0000,"World",01,"Imports",SICT,"ICT services",23.635,,-9.01854,,,,0.78765,
2010,218,"Ecuador",0000,"World",02,"Exports",SICT,"ICT services",161.898,,-4.47143,,0.05401,,10.95223,
2010,222,"El Salvador",0000,"World",01,"Imports",SICT,"ICT services",40.394,,50.16227,,,,3.67332,
2010,222,"El Salvador",0000,"World",02,"Exports",SICT,"ICT services",168.873,,23.2287,,0.056336,,11.27351,
2010,226,"Equatorial Guinea",0000,"World",01,"Imports",SICT,"ICT services",8.996,"Estimated",,,,,0.34464,"Estimated"
2010,226,"Equatorial Guinea",0000,"World",02,"Exports",SICT,"ICT services",2.379,"Estimated",,,0.000794,"Estimated",3.04252,"Estimated"
2010,231,"Ethiopia",0000,"World",01,"Imports",SICT,"ICT services",25.306,"Estimated",-49.59359,"Estimated",,,0.99237,"Estimated"
2010,231,"Ethiopia",0000,"World",02,"Exports",SICT,"ICT services",100.741,"Estimated",1.50649,"Estimated",0.033608,"Estimated",4.65378,"Estimated"
2010,233,"Estonia",0000,"World",01,"Imports",SICT,"ICT services",277.34,,14.19513,"Estimated",,,9.41495,
2010,233,"Estonia",0000,"World",02,"Exports",SICT,"ICT services",391.882,,10.09622,"Estimated",0.130733,,8.2778,
2010,234,"Faroe Islands",0000,"World",01,"Imports",SICT,"ICT services",39.071,,50.1924,,,,11.04967,"Estimated"
2010,234,"Faroe Islands",0000,"World",02,"Exports",SICT,"ICT services",8.301,,28.27643,,0.002769,,4.2844,"Estimated"
2010,2370,"Selected exporters of petroleum",0000,"World",02,"Exports",SICT,"ICT services",5535.686,"Estimated",-36.17685,"Estimated",1.846718,"Estimated",8.64068,"Estimated"
2010,2371,"Selected exporters of manufactured goods",0000,"World",02,"Exports",SICT,"ICT services",63064.835,,20.47875,,21.038575,,9.37149,
2010,2372,"Selected exporters of manufactured goods and primary commodities",0000,"World",02,"Exports",SICT,"ICT services",19726.262,,25.56292,,6.580727,,4.43804,
2010,2373,"Selected exporters of agricultural products",0000,"World",02,"Exports",SICT,"ICT services",3365.665,,13.11583,,1.122794,,6.34039,
2010,2374,"Selected exporters of minerals and mining products",0000,"World",02,"Exports",SICT,"ICT services",1022.346,,9.23809,,0.341057,,4.5713,
2010,2376,"Selected LIFDC (Low-income food-deficit countries)",0000,"World",02,"Exports",SICT,"ICT services",1630.394,,20.61379,,0.543903,,6.69299,
2010,2378,"LIFDC (Low-income food-deficit countries) (FAO)",0000,"World",02,"Exports",SICT,"ICT services",2700.076,,12.50149,,0.900751,,7.06397,
2010,2411,"Net food-importing economies",0000,"World",02,"Exports",SICT,"ICT services",134189.265,,2.88481,,44.765849,,6.52195,
2010,2412,"Net food-exporting economies",0000,"World",02,"Exports",SICT,"ICT services",165540.771,,5.83473,,55.224784,,8.63015,
2010,2413,"Net food-exporting developing economies",0000,"World",02,"Exports",SICT,"ICT services",53384.376,,16.77817,,17.809151,,11.2586,
2010,2415,"Net food-exporting developed economies",0000,"World",02,"Exports",SICT,"ICT services",112156.395,,1.31556,,37.415632,,7.76704,
2010,2416,"Major net food-exporting economies",0000,"World",02,"Exports",SICT,"ICT services",161174.363,,5.3479,,53.76814,,8.93781,
2010,242,"Fiji",0000,"World",01,"Imports",SICT,"ICT services",20.762,,-54.39128,,,,4.62963,
2010,242,"Fiji",0000,"World",02,"Exports",SICT,"ICT services",9.734,,-25.01926,,0.003247,,0.98584,
2010,2420,"Net food-importing developing economies",0000,"World",02,"Exports",SICT,"ICT services",27864.141,,4.65717,,9.295542,,5.04779,
2010,2422,"Net food-importing developed economies",0000,"World",02,"Exports",SICT,"ICT services",106325.124,,2.43021,,35.470307,,7.06247,
2010,2423,"Major net food-importing economies",0000,"World",02,"Exports",SICT,"ICT services",122721.004,,2.40296,,40.94001,,6.70794,
2010,2508,"Industrialized economies (UNIDO)",0000,"World",02,"Exports",SICT,"ICT services",222828.645,,0.70056,,74.336151,,7.17256,
2010,2509,"EIEs (Emerging Industrial Economies) (UNIDO)",0000,"World",02,"Exports",SICT,"ICT services",66268.88,,18.32997,,22.107452,,9.67868,
2010,2510,"Emerging markets",0000,"World",02,"Exports",SICT,"ICT services",83993.135,,11.47602,,28.020304,,7.85175,
2010,2511,"Emerging markets: Africa",0000,"World",02,"Exports",SICT,"ICT services",1508.283,,7.90291,,0.503167,,3.50104,
2010,2512,"Emerging markets: Americas",0000,"World",02,"Exports",SICT,"ICT services",3479.37,,7.40378,,1.160726,,4.06724,
2010,2513,"Emerging markets: Asia",0000,"World",02,"Exports",SICT,"ICT services",68013.544,,12.8634,,22.689476,,8.87258,
2010,2514,"Emerging markets: Europe and Kazakhstan",0000,"World",02,"Exports",SICT,"ICT services",10991.937,,5.21412,,3.666936,,6.29724,
2010,2611,"HIPCs (Heavily indebted poor countries) (IMF)",0000,"World",02,"Exports",SICT,"ICT services",1873.56,,9.99811,,0.625024,,8.1548,
2010,262,"Djibouti",0000,"World",02,"Exports",SICT,"ICT services",7.765,"Estimated",2.98505,"Estimated",0.00259,"Estimated",2.3128,"Estimated"
2010,2621,"High-income developing economies",0000,"World",02,"Exports",SICT,"ICT services",29974.444,,5.11348,,9.999544,,4.06866,
2010,2622,"Middle-income developing economies",0000,"World",02,"Exports",SICT,"ICT services",49426.973,,17.38825,,16.488952,,18.8988,
2010,2623,"Low-income developing economies",0000,"World",02,"Exports",SICT,"ICT services",1875.17,,7.34967,,0.625561,,6.27118,
2010,2624,"Low-income economies (World Bank)",0000,"World",02,"Exports",SICT,"ICT services",1264.612,,11.43817,,0.421877,,6.57581,
2010,2625,"Lower-middle-income economies (World Bank)",0000,"World",02,"Exports",SICT,"ICT services",49923.049,,17.3522,,16.654445,,18.00026,
2010,2626,"Upper-middle-income economies (World Bank)",0000,"World",02,"Exports",SICT,"ICT services",25378.374,,14.37256,,8.466284,,4.77605,
2010,2627,"High-income economies (World Bank)",0000,"World",02,"Exports",SICT,"ICT services",223100.664,,0.98842,,74.426897,,7.08794,
2010,2628,"High-income OECD members (World Bank)",0000,"World",02,"Exports",SICT,"ICT services",210782.018,,1.88197,,70.317368,,7.45715,
2010,2629,"High-income non OECD members (World Bank)",0000,"World",02,"Exports",SICT,"ICT services",12318.646,,-12.18928,,4.109529,,3.83719,
2010,266,"Gabon",0000,"World",01,"Imports",SICT,"ICT services",15.789,"Estimated",-30.84403,"Estimated",,,0.87833,"Estimated"
2010,266,"Gabon",0000,"World",02,"Exports",SICT,"ICT services",6.021,"Estimated",700.66489,"Estimated",0.002009,"Estimated",1.24772,"Estimated"
2010,268,"Georgia",0000,"World",01,"Imports",SICT,"ICT services",14.973,,-14.18436,,,,1.37054,
2010,268,"Georgia",0000,"World",02,"Exports",SICT,"ICT services",26.735,,-3.40076,,0.008919,,1.62934,
2010,270,"Gambia",0000,"World",01,"Imports",SICT,"ICT services",4.523,"Estimated",-49.40786,"Estimated",,,5.88523,"Estimated"
2010,270,"Gambia",0000,"World",02,"Exports",SICT,"ICT services",12.999,"Estimated",-28.82168,"Estimated",0.004336,"Estimated",9.94956,"Estimated"
2010,2710,"BASIC",0000,"World",02,"Exports",SICT,"ICT services",51434.426,,22.00612,,17.158643,,15.02777,
2010,2711,"BRICS",0000,"World",02,"Exports",SICT,"ICT services",53972.626,,20.935,,18.005393,,13.78888,
2010,275,"State of Palestine",0000,"World",01,"Imports",SICT,"ICT services",36.285,"Estimated",-17.98377,"Estimated",,,3.6528,"Estimated"
2010,275,"State of Palestine",0000,"World",02,"Exports",SICT,"ICT services",38.585,"Estimated",11.90285,"Estimated",0.012872,"Estimated",7.00469,"Estimated"
2010,276,"Germany",0000,"World",01,"Imports",SICT,"ICT services",19969.27,,16.41944,,,,7.57742,
2010,276,"Germany",0000,"World",02,"Exports",SICT,"ICT services",20858.826,,12.43222,,6.958553,,9.26096,
2010,296,"Kiribati",0000,"World",02,"Exports",SICT,"ICT services",0.339,"Estimated",-29.12154,"Estimated",0.000113,"Estimated",2.71958,"Estimated"
2010,300,"Greece",0000,"World",01,"Imports",SICT,"ICT services",948.948,,-10.29898,"Estimated",,,4.7134,
2010,300,"Greece",0000,"World",02,"Exports",SICT,"ICT services",843.421,,11.88314,"Estimated",0.281367,,2.26364,
2010,3101,"AMU (Arab Maghreb Union)",0000,"World",02,"Exports",SICT,"ICT services",1525.233,,16.26867,,0.508821,,6.25446,
2010,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",02,"Exports",SICT,"ICT services",2221.276,,5.6821,,0.741023,,5.04762,
2010,3103,"ECCAS (Economic Community of Central African States)",0000,"World",02,"Exports",SICT,"ICT services",335.19,,-6.62097,,0.11182,,7.15506,
2010,3104,"ECOWAS (Economic Community of West African States)",0000,"World",02,"Exports",SICT,"ICT services",684.844,,14.93977,,0.228465,,7.41973,
2010,3105,"MRU (Mano River Union)",0000,"World",02,"Exports",SICT,"ICT services",137.445,,-18.74466,,0.045852,,9.52884,
2010,3106,"SADC (Southern African Development Community)",0000,"World",02,"Exports",SICT,"ICT services",893.017,,17.06229,,0.297913,,3.37026,
2010,3107,"CEMAC (Economic and Monetary Community of Central Africa)",0000,"World",02,"Exports",SICT,"ICT services",218.238,,1.66114,,0.072805,,7.42092,
2010,3108,"WAEMU (West African Economic and Monetary Union)",0000,"World",02,"Exports",SICT,"ICT services",568.335,,25.706,,0.189598,,15.04934,
2010,3109,"CEPGL (Economic Community of the Great Lakes Countries)",0000,"World",02,"Exports",SICT,"ICT services",80.705,"Estimated",-26.11349,"Estimated",0.026923,"Estimated",9.2388,"Estimated"
2010,3110,"EAC (East African Community)",0000,"World",02,"Exports",SICT,"ICT services",461.876,,-7.49023,,0.154083,,6.07173,
2010,3111,"SACU (Southern African Customs Union)",0000,"World",02,"Exports",SICT,"ICT services",540.692,,31.64911,,0.180376,,3.03495,
2010,3112,"CEN-SAD (Community of Sahel-Saharan States)",0000,"World",02,"Exports",SICT,"ICT services",3243.916,,10.49738,,1.082178,,5.94732,
2010,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",02,"Exports",SICT,"ICT services",590.937,,9.10264,,0.197138,,7.49819,
2010,3114,"United Nations member States",0000,"World",02,"Exports",SICT,"ICT services",297180.034,,4.2929,,99.139946,,7.74476,
2010,320,"Guatemala",0000,"World",01,"Imports",SICT,"ICT services",222.418,,16.92672,,,,9.00924,
2010,320,"Guatemala",0000,"World",02,"Exports",SICT,"ICT services",395.803,,1.36449,,0.132041,,16.45939,
2010,3201,"CAN (Andean Community)",0000,"World",02,"Exports",SICT,"ICT services",775.169,,-3.77254,,0.258598,,6.51286,
2010,3202,"CACM (Central American Common Market)",0000,"World",02,"Exports",SICT,"ICT services",1729.539,,21.11988,,0.576978,,9.47035,
2010,3205,"LAIA (Latin American Integration Association)",0000,"World",02,"Exports",SICT,"ICT services",3888.879,,8.17758,,1.297339,,3.74195,
2010,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",02,"Exports",SICT,"ICT services",28819.4,,7.32603,,9.614218,,4.26166,
2010,3208,"MERCOSUR (Southern Common Market)",0000,"World",02,"Exports",SICT,"ICT services",2298.51,,15.86143,,0.766788,,4.71683,
2010,3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",0000,"World",02,"Exports",SICT,"ICT services",317.889,"Estimated",9.68612,"Estimated",0.106048,"Estimated",2.07137,"Estimated"
2010,3211,"ACS (Association of Caribbean States)",0000,"World",02,"Exports",SICT,"ICT services",3053.028,,9.53829,,1.018497,,4.51095,
2010,324,"Guinea",0000,"World",01,"Imports",SICT,"ICT services",13.41,,-15.44767,,,,3.33615,
2010,324,"Guinea",0000,"World",02,"Exports",SICT,"ICT services",32.67,"Estimated",109.82659,"Estimated",0.010899,"Estimated",52.34738,"Estimated"
2010,328,"Guyana",0000,"World",01,"Imports",SICT,"ICT services",36.11,,26.70516,,,,10.50196,
2010,328,"Guyana",0000,"World",02,"Exports",SICT,"ICT services",51.247,,23.99574,,0.017096,,20.65979,
2010,3301,"ASEAN (Association of Southeast Asian Nations)",0000,"World",02,"Exports",SICT,"ICT services",9369.493,,14.21431,,3.125684,,4.35997,
2010,3302,"APTA (Asia-Pacific Trade Agreement)",0000,"World",02,"Exports",SICT,"ICT services",52037.394,,22.06547,,17.359795,,13.54183,
2010,3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",0000,"World",02,"Exports",SICT,"ICT services",4894.766,"Estimated",-38.7881,"Estimated",1.632905,"Estimated",12.09007,"Estimated"
2010,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",02,"Exports",SICT,"ICT services",41304.239,,18.80561,,13.77919,,30.99937,
2010,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0000,"World",02,"Exports",SICT,"ICT services",22485.834,,24.0098,,7.501326,,3.68259,
2010,3306,"ECO (Economic Cooperation Organization)",0000,"World",02,"Exports",SICT,"ICT services",1638.819,,-8.09185,,0.546714,,2.49594,
2010,3307,"African Union",0000,"World",02,"Exports",SICT,"ICT services",4922.399,,10.4375,,1.642124,,5.16838,
2010,3310,"ADB (African Development Bank), developing member countries",0000,"World",02,"Exports",SICT,"ICT services",58376.643,,19.76049,,19.474583,,13.18693,
2010,3311,"ADB: Group A",0000,"World",02,"Exports",SICT,"ICT services",471.245,,51.8676,,0.157208,,5.10643,
2010,3312,"ADB: Group B",0000,"World",02,"Exports",SICT,"ICT services",40761.668,,18.62379,,13.598187,,31.48277,
2010,3313,"ADB: Group C",0000,"World",02,"Exports",SICT,"ICT services",17143.729,,21.82819,,5.719188,,5.63968,
2010,332,"Haiti",0000,"World",01,"Imports",SICT,"ICT services",12,"Estimated",0,"Estimated",,,0.93952,"Estimated"
2010,332,"Haiti",0000,"World",02,"Exports",SICT,"ICT services",16.55,"Estimated",74.94715,"Estimated",0.005521,"Estimated",3.65341,"Estimated"
2010,3320,"ECA (Economic Commission for Africa)",0000,"World",02,"Exports",SICT,"ICT services",4922.399,,10.4375,,1.642124,,5.16838,
2010,3330,"ECLAC (Economic Commission for Latin America and the Caribbean)",0000,"World",02,"Exports",SICT,"ICT services",5950.505,,11.54914,,1.985102,,4.34072,
2010,3333,"ECA: Mineral-rich countries",0000,"World",02,"Exports",SICT,"ICT services",1267.241,,24.55073,,0.422754,,4.42955,
2010,3334,"ECA: Non-oil LDCs",0000,"World",02,"Exports",SICT,"ICT services",923.488,,6.35223,,0.308078,,7.70109,
2010,3335,"ECA: Non-oil Producing",0000,"World",02,"Exports",SICT,"ICT services",4218.879,,9.49559,,1.407428,,5.20007,
2010,3336,"ECA: Oil LDCs",0000,"World",02,"Exports",SICT,"ICT services",323.09,,20.39677,,0.107783,,15.09332,
2010,3337,"ECA: Oil producing economies",0000,"World",02,"Exports",SICT,"ICT services",703.52,,16.44437,,0.234696,,4.9862,
2010,3338,"ECA: Sahel",0000,"World",02,"Exports",SICT,"ICT services",667.811,"Estimated",18.72676,"Estimated",0.222783,"Estimated",9.44154,"Estimated"
2010,3340,"ESCAP (Economic and Social Commission for Asia and the Pacific)",0000,"World",02,"Exports",SICT,"ICT services",71667.162,,19.29735,,23.908331,,6.99494,
2010,3353,"ESCAP: Countries with special needs",0000,"World",02,"Exports",SICT,"ICT services",1317.908,"Estimated",25.13122,"Estimated",0.439657,"Estimated",4.89235,"Estimated"
2010,3355,"UNECE (Economic Commission for Europe)",0000,"World",02,"Exports",SICT,"ICT services",214518.684,,1.5115,,71.563929,,7.89298,
2010,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",0000,"World",02,"Exports",SICT,"ICT services",4305.382,,8.19332,,1.436285,,4.92532,
2010,3361,"UNECE: West Balkans",0000,"World",02,"Exports",SICT,"ICT services",1244.677,,0.97651,,0.415227,,5.5062,
2010,3370,"ESCWA (Economic and Social Commission for Western Asia)",0000,"World",02,"Exports",SICT,"ICT services",8036.771,,-27.19298,"Estimated",2.681085,,6.73699,
2010,3371,"ESCWA: Arab countries",0000,"World",02,"Exports",SICT,"ICT services",8276.467,,-25.82431,"Estimated",2.761048,,6.70565,
2010,3372,"ESCWA: Mashreq",0000,"World",02,"Exports",SICT,"ICT services",1651.047,,-4.08612,,0.550793,,2.93321,
2010,3373,"ESCWA: Maghreb",0000,"World",02,"Exports",SICT,"ICT services",1502.701,,17.23651,,0.501305,,6.19228,
2010,3374,"ESCWA: Arab LDCs",0000,"World",02,"Exports",SICT,"ICT services",227.952,"Estimated",43.96351,"Estimated",0.076045,"Estimated",9.56157,"Estimated"
2010,3380,"CBD (Convention on Biological Diversity)",0000,"World",02,"Exports",SICT,"ICT services",297218.63,,4.29382,,99.152822,,7.7444,
2010,3381,"CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora)",0000,"World",02,"Exports",SICT,"ICT services",297044.084,,4.28655,,99.094593,,7.74774,
2010,3382,"Nagoya Protocol on Access and Benefit Sharing",0000,"World",02,"Exports",SICT,"ICT services",250496.574,,4.78778,,83.566236,,9.00153,
2010,3383,"LMMC (Like-Minded Megadiverse Countries)",0000,"World",02,"Exports",SICT,"ICT services",59326.502,,18.98093,,19.791458,,12.7733,
2010,3384,"BioTrade countries",0000,"World",02,"Exports",SICT,"ICT services",212082.186,,7.59939,,70.751107,,7.48346,
2010,340,"Honduras",0000,"World",01,"Imports",SICT,"ICT services",30.629,,-14.50241,,,,2.61908,
2010,340,"Honduras",0000,"World",02,"Exports",SICT,"ICT services",212.063,,1.5428,,0.070745,,10.06192,
2010,3406,"Euro area",0000,"World",02,"Exports",SICT,"ICT services",128537.542,,-0.03168,,42.880421,,10.36701,
2010,3411,"CEFTA (Central European Free Trade Agreement)",0000,"World",02,"Exports",SICT,"ICT services",952.218,,1.62194,,0.317662,,8.36067,
2010,3412,"European Union (2020 …)",0000,"World",02,"Exports",SICT,"ICT services",167062.97,,,,55.732593,,11.46025,
2010,344,"China, Hong Kong SAR",0000,"World",01,"Imports",SICT,"ICT services",1041.167,,29.88198,,,,1.47898,
2010,344,"China, Hong Kong SAR",0000,"World",02,"Exports",SICT,"ICT services",1756.945,,44.87182,,0.586121,,2.18149,
2010,348,"Hungary",0000,"World",01,"Imports",SICT,"ICT services",1188.062,,-14.8871,,,,7.40454,
2010,348,"Hungary",0000,"World",02,"Exports",SICT,"ICT services",1627.49,,2.35715,,0.542934,,8.28087,
2010,3501,"MSG (Melanesian Spearhead Group)",0000,"World",02,"Exports",SICT,"ICT services",20.722,,-0.78645,,0.006913,,1.24439,
2010,356,"India",0000,"World",01,"Imports",SICT,"ICT services",3260.81,,25.89786,,,,2.83727,"Estimated"
2010,356,"India",0000,"World",02,"Exports",SICT,"ICT services",39915.928,"Estimated",18.87655,"Estimated",13.316046,"Estimated",34.09636,"Estimated"
2010,360,"Indonesia",0000,"World",01,"Imports",SICT,"ICT services",1131.181,,3.39929,,,,4.2749,
2010,360,"Indonesia",0000,"World",02,"Exports",SICT,"ICT services",1239.733,,7.1878,,0.413578,,7.34155,"Estimated"
2010,364,"Iran (Islamic Republic of)",0000,"World",01,"Imports",SICT,"ICT services",645,,3.69775,,,,3.41396,
2010,364,"Iran (Islamic Republic of)",0000,"World",02,"Exports",SICT,"ICT services",148,,-12.42604,,0.049373,,1.67175,
2010,368,"Iraq",0000,"World",01,"Imports",SICT,"ICT services",144.3,,266.24365,,,,1.46297,
2010,368,"Iraq",0000,"World",02,"Exports",SICT,"ICT services",19.7,,3.68421,,0.006572,,0.69523,
2010,372,"Ireland",0000,"World",01,"Imports",SICT,"ICT services",2247.306,"Estimated",7.77825,"Estimated",,,2.04382,"Estimated"
2010,372,"Ireland",0000,"World",02,"Exports",SICT,"ICT services",37354.879,"Estimated",9.00503,"Estimated",12.461674,"Estimated",40.53725,"Estimated"
2010,376,"Israel",0000,"World",01,"Imports",SICT,"ICT services",951.4,,197.87101,"Estimated",,,5.05865,
2010,376,"Israel",0000,"World",02,"Exports",SICT,"ICT services",4368.5,,-38.97379,,1.457342,,17.2157,
2010,380,"Italy",0000,"World",01,"Imports",SICT,"ICT services",9896.74,,20.42556,,,,8.69759,
2010,380,"Italy",0000,"World",02,"Exports",SICT,"ICT services",8101.189,,10.43614,,2.702575,,7.99145,
2010,384,"Côte d'Ivoire",0000,"World",01,"Imports",SICT,"ICT services",89.329,,-1.89879,,,,2.9879,
